polaridade,palavra
-1,debilitaste
-1,debilitastes
-1,debilitava
-1,debilitavam
-1,debilitavas
-1,debilite
-1,debilitei
-1,debiliteis
-1,debilitem
-1,debilitemos
-1,debilites
-1,debilito
-1,debilitou
-1,debilitáramos
-1,debilitáreis
-1,debilitásseis
-1,debilitássemos
-1,debilitávamos
-1,debilitáveis
-1,debilmente
-1,decadente*
-1,decadência
-1,decaem
-1,decai
-1,decaia
-1,decaiais
-1,decaiam
-1,decaiamos
-1,decaias
-1,decaimento
-1,decaindo
-1,decaio
-1,decair
-1,decairdes
-1,decairei
-1,decaireis
-1,decairemos
-1,decairia
-1,decairiam
-1,decairias
-1,decairmos
-1,decairá
-1,decairás
-1,decairão
-1,decairíamos
-1,decairíeis
-1,decais
-1,decaiu
-1,decaí
-1,decaía
-1,decaíam
-1,decaíamos
-1,decaías
-1,decaíd*
-1,decaída
-1,decaídas
-1,decaído
-1,decaídos
-1,decaíeis
-1,decaímos
-1,decaíra
-1,decaíram
-1,decaíramos
-1,decaíras
-1,decaíreis
-1,decaírem
-1,decaíres
-1,decaís
-1,decaísse
-1,decaísseis
-1,decaíssem
-1,decaíssemos
-1,decaísses
-1,decaíste
-1,decaístes
1,decente
1,decente*
1,decentes
-1,decepci*
-1,decepcionante*
-1,decepç*
1,decid*
1,decidid*
1,decidida
1,decididas
1,decidido*
1,decisiv*
1,decisiva
1,decisivas
1,decisivo*
1,decisão
-1,declina
-1,declinad*
-1,declinada
-1,declinadas
-1,declinado
-1,declinados
-1,declinai
-1,declinais
-1,declinam
-1,declinamos
-1,declinando
-1,declinar
-1,declinara
-1,declinaram
-1,declinaras
-1,declinardes
-1,declinarei
-1,declinareis
-1,declinarem
-1,declinaremos
-1,declinares
-1,declinaria
-1,declinariam
-1,declinarias
-1,declinarmos
-1,declinará
-1,declinarás
-1,declinarão
-1,declinaríamos
-1,declinaríeis
-1,declinas
-1,declinasse
-1,declinassem
-1,declinasses
-1,declinaste
-1,declinastes
-1,declinava
-1,declinavam
-1,declinavas
-1,declinação
-1,decline
-1,declinei
-1,declineis
-1,declinem
-1,declinemos
-1,declines
-1,declino
-1,declinou
-1,declináramos
-1,declináreis
-1,declinásseis
-1,declinássemos
-1,declinávamos
-1,declináveis
-1,declínio
-1,declínio*
-1,decompondo-se
-1,decomposição
-1,decomposto-se
1,decoro
-1,decrépit*
1,decência
1,dedica
1,dedicad*
1,dedicada
1,dedicadas
1,dedicado
1,dedicado-se
1,dedicados
1,dedicai
1,dedicais
1,dedicam
1,dedicamos
1,dedicando
1,dedicando-se
1,dedicar
1,dedicara
1,dedicaram
1,dedicaras
1,dedicardes
1,dedicarei
1,dedicareis
1,dedicarem
1,dedicaremos
1,dedicares
1,dedicaria
1,dedicariam
1,dedicarias
1,dedicarmos
1,dedicará
1,dedicarás
1,dedicarão
1,dedicaríamos
1,dedicaríeis
1,dedicas
1,dedicasse
1,dedicassem
1,dedicasses
1,dedicaste
1,dedicastes
1,dedicava
1,dedicavam
1,dedicavas
1,dedicação
1,dedico
1,dedicou
1,dedicáramos
1,dedicáreis
1,dedicásseis
1,dedicássemos
1,dedicávamos
1,dedicáveis
1,dedique
1,dediquei
1,dediqueis
1,dediquem
1,dediquemos
1,dediques
-1,defectíve*
-1,defeit*
-1,defeito
-1,defeito*
-1,defeituos*
-1,defeituosíssim*
1,defenda
1,defendais
1,defendam
1,defendamos
1,defendas
1,defende
1,defendei
1,defendeis
1,defendem
1,defendemos
1,defendendo
1,defender
1,defendera
1,defenderam
1,defenderas
1,defenderdes
1,defenderei
1,defendereis
1,defenderem
1,defenderemos
1,defenderes
1,defenderia
1,defenderiam
1,defenderias
1,defendermos
1,defenderá
1,defenderás
1,defenderão
1,defenderíamos
1,defenderíeis
1,defendes
1,defendesse
1,defendessem
1,defendesses
1,defendeste
1,defendestes
1,defendeu
1,defendi
1,defendia
1,defendiam
1,defendias
1,defendid*
1,defendida
1,defendidas
1,defendido
1,defendidos
1,defendo
1,defendêramos
1,defendêreis
1,defendêsseis
1,defendêssemos
1,defendíamos
1,defendíeis
-1,defensiv*
1,defensor*
1,deferência
1,defesa
1,defesas
1,defeso
1,defesos
-1,deficiente*
-1,deficientíssim*
-1,deficiência
-1,deficiência*
-1,definh*
-1,definhamento
1,definid*
1,definida
1,definidas
1,definido*
1,definitiv*
1,definitiva
1,definitivamente
1,definitivas
1,definitivo*
1,definição
-1,deflor*
-1,defraud*
-1,defront*
-1,degener*
-1,degenerado-se
-1,degenerando-se
-1,degeneração
-1,degrad*
-1,degrada
-1,degradad*
-1,degradada
-1,degradada*
-1,degradadas
-1,degradado
-1,degradado*
-1,degradados
-1,degradadíssim*
-1,degradai
-1,degradais
-1,degradam
-1,degradamos
-1,degradando
-1,degradar
-1,degradara
-1,degradaram
-1,degradaras
-1,degradardes
-1,degradarei
-1,degradareis
-1,degradarem
-1,degradaremos
-1,degradares
-1,degradaria
-1,degradariam
-1,degradarias
-1,degradarmos
-1,degradará
-1,degradarás
-1,degradarão
-1,degradaríamos
-1,degradaríeis
-1,degradas
-1,degradasse
-1,degradassem
-1,degradasses
-1,degradaste
-1,degradastes
-1,degradava
-1,degradavam
-1,degradavas
-1,degradação
-1,degrade
-1,degradei
-1,degradeis
-1,degradem
-1,degrademos
-1,degrades
-1,degrado
-1,degradou
-1,degradáramos
-1,degradáreis
-1,degradásseis
-1,degradássemos
-1,degradávamos
-1,degradáveis
1,deleit*
1,deleita
1,deleitad*
1,deleitada
1,deleitadas
1,deleitado
1,deleitados
1,deleitai
1,deleitais
1,deleitam
1,deleitamos
1,deleitando
1,deleitante*
1,deleitar
1,deleitara
1,deleitaram
1,deleitaras
1,deleitardes
1,deleitarei
1,deleitareis
1,deleitarem
1,deleitaremos
1,deleitares
1,deleitaria
1,deleitariam
1,deleitarias
1,deleitarmos
1,deleitará
1,deleitarás
1,deleitarão
1,deleitaríamos
1,deleitaríeis
1,deleitas
1,deleitasse
1,deleitassem
1,deleitasses
1,deleitaste
1,deleitastes
1,deleitava
1,deleitavam
1,deleitavas
1,deleite
1,deleite*
1,deleitei
1,deleiteis
1,deleitem
1,deleitemos
1,deleites
1,deleito
1,deleitou
1,deleitáramos
1,deleitáreis
1,deleitásseis
1,deleitássemos
1,deleitávamos
1,deleitáve*
1,deleitáveis
1,delicad*
1,delicada
1,delicadas
1,delicadeza
1,delicado*
1,delicadíssim*
1,deliciado-se
1,deliciando-se
1,delicios*
1,delimitada
1,delimitadas
1,delimitado*
1,delimitação
-1,delito
1,delícia
1,delícia*
-1,delírio*
-1,dement*
-1,demente*
-1,demissão
-1,demitid*
-1,demitido-se
-1,demitindo-se
-1,demola
-1,demolais
-1,demolam
-1,demolamos
-1,demolas
-1,demole
-1,demolem
-1,demoles
-1,demoli
-1,demoli*
-1,demolia
-1,demoliam
-1,demolias
-1,demolid*
-1,demolida
-1,demolidas
-1,demolido
-1,demolidos
-1,demolimos
-1,demolindo
-1,demolir
-1,demolira
-1,demoliram
-1,demoliras
-1,demolirdes
-1,demolirei
-1,demolireis
-1,demolirem
-1,demoliremos
-1,demolires
-1,demoliria
-1,demoliriam
-1,demolirias
-1,demolirmos
-1,demolirá
-1,demolirás
-1,demolirão
-1,demoliríamos
-1,demoliríeis
-1,demolis
-1,demolisse
-1,demolissem
-1,demolisses
-1,demoliste
-1,demolistes
-1,demoliu
-1,demolo
-1,demolíamos
-1,demolíeis
-1,demolíramos
-1,demolíreis
-1,demolísseis
-1,demolíssemos
-1,demência*
-1,demônio*
-1,denúncia*
-1,depauper*
-1,deploráve*
-1,deprav*
-1,deprava
-1,depravad*
-1,depravada
-1,depravadas
-1,depravado
-1,depravados
-1,depravai
-1,depravais
-1,depravam
-1,depravamos
-1,depravando
-1,depravar
-1,depravara
-1,depravaram
-1,depravaras
-1,depravardes
-1,depravarei
-1,depravareis
-1,depravarem
-1,depravaremos
-1,depravares
-1,depravaria
-1,depravariam
-1,depravarias
-1,depravarmos
-1,depravará
-1,depravarás
-1,depravarão
-1,depravaríamos
-1,depravaríeis
-1,depravas
-1,depravasse
-1,depravassem
-1,depravasses
-1,depravaste
-1,depravastes
-1,depravava
-1,depravavam
-1,depravavas
-1,deprave
-1,depravei
-1,depraveis
-1,depravem
-1,depravemos
-1,depraves
-1,depravo
-1,depravou
-1,depraváramos
-1,depraváreis
-1,depravásseis
-1,depravássemos
-1,depravávamos
-1,depraváveis
-1,depressiv*
-1,depressor
-1,depressão
-1,deprim*
-1,deprimente*
-1,deprimid*
-1,derrot*
-1,derrota
-1,derrotad*
-1,derrotada
-1,derrotadas
-1,derrotado
-1,derrotados
-1,derrotai
-1,derrotais
-1,derrotam
-1,derrotamos
-1,derrotando
-1,derrotar
-1,derrotara
-1,derrotaram
-1,derrotaras
-1,derrotardes
-1,derrotarei
-1,derrotareis
-1,derrotarem
-1,derrotaremos
-1,derrotares
-1,derrotaria
-1,derrotariam
-1,derrotarias
-1,derrotarmos
-1,derrotará
-1,derrotarás
-1,derrotarão
-1,derrotaríamos
-1,derrotaríeis
-1,derrotas
-1,derrotasse
-1,derrotassem
-1,derrotasses
-1,derrotaste
-1,derrotastes
-1,derrotava
-1,derrotavam
-1,derrotavas
-1,derrote
-1,derrotei
-1,derroteis
-1,derrotem
-1,derrotemos
-1,derrotes
-1,derroto
-1,derrotou
-1,derrotáramos
-1,derrotáreis
-1,derrotásseis
-1,derrotássemos
-1,derrotávamos
-1,derrotáveis
-1,desabrid*
-1,desacertad*
-1,desacompanhad*
-1,desaconselh*
-1,desacordo*
-1,desafeição
-1,desafetuos*
1,desafi*
1,desafia
1,desafiad*
1,desafiada
1,desafiadas
1,desafiado
1,desafiados
1,desafiai
1,desafiais
1,desafiam
1,desafiamos
1,desafiando
1,desafiar
1,desafiara
1,desafiaram
1,desafiaras
1,desafiardes
1,desafiarei
1,desafiareis
1,desafiarem
1,desafiaremos
1,desafiares
1,desafiaria
1,desafiariam
1,desafiarias
1,desafiarmos
1,desafiará
1,desafiarás
1,desafiarão
1,desafiaríamos
1,desafiaríeis
1,desafias
1,desafiasse
1,desafiassem
1,desafiasses
1,desafiaste
1,desafiastes
1,desafiava
1,desafiavam
1,desafiavas
1,desafie
1,desafiei
1,desafieis
1,desafiem
1,desafiemos
1,desafies
-1,desafinaç*
1,desafio
1,desafiou
1,desafiáramos
1,desafiáreis
1,desafiásseis
1,desafiássemos
1,desafiávamos
1,desafiáveis
-1,desaforo*
-1,desafortunad*
-1,desafortunadamente
-1,desagrada
-1,desagradabilíssim*
-1,desagradad*
-1,desagradada
-1,desagradadas
-1,desagradado
-1,desagradados
-1,desagradai
-1,desagradais
-1,desagradam
-1,desagradamos
-1,desagradando
-1,desagradar
-1,desagradara
-1,desagradaram
-1,desagradaras
-1,desagradardes
-1,desagradarei
-1,desagradareis
-1,desagradarem
-1,desagradaremos
-1,desagradares
-1,desagradaria
-1,desagradariam
-1,desagradarias
-1,desagradarmos
-1,desagradará
-1,desagradarás
-1,desagradarão
-1,desagradaríamos
-1,desagradaríeis
-1,desagradas
-1,desagradasse
-1,desagradassem
-1,desagradasses
-1,desagradaste
-1,desagradastes
-1,desagradava
-1,desagradavam
-1,desagradavas
-1,desagradavelmente
-1,desagrade
-1,desagradei
-1,desagradeis
-1,desagradem
-1,desagrademos
-1,desagrades
-1,desagrado
-1,desagradou
-1,desagradáramos
-1,desagradáreis
-1,desagradásseis
-1,desagradássemos
-1,desagradávamos
-1,desagradáve*
-1,desagradáveis
-1,desagradável
-1,desairos*
-1,desajeitad*
-1,desajeitamento*
-1,desalent*
-1,desalento
-1,desalinho
-1,desamoros*
-1,desamoráve*
-1,desamparad*
-1,desamparo
-1,desamáve*
-1,desanim*
-1,desanimad*
-1,desapiedad*
-1,desapont*
-1,desaponta
-1,desapontad*
-1,desapontada
-1,desapontadas
-1,desapontado
-1,desapontados
-1,desapontai
-1,desapontais
-1,desapontam
-1,desapontamento
-1,desapontamos
-1,desapontando
-1,desapontar
-1,desapontara
-1,desapontaram
-1,desapontaras
-1,desapontardes
-1,desapontarei
-1,desapontareis
-1,desapontarem
-1,desapontaremos
-1,desapontares
-1,desapontaria
-1,desapontariam
-1,desapontarias
-1,desapontarmos
-1,desapontará
-1,desapontarás
-1,desapontarão
-1,desapontaríamos
-1,desapontaríeis
-1,desapontas
-1,desapontasse
-1,desapontassem
-1,desapontasses
-1,desapontaste
-1,desapontastes
-1,desapontava
-1,desapontavam
-1,desapontavas
-1,desaponte
-1,desapontei
-1,desaponteis
-1,desapontem
-1,desapontemos
-1,desapontes
-1,desaponto
-1,desapontou
-1,desapontáramos
-1,desapontáreis
-1,desapontásseis
-1,desapontássemos
-1,desapontávamos
-1,desapontáveis
-1,desaposs*
-1,desaprova
-1,desaprovad*
-1,desaprovada
-1,desaprovadas
-1,desaprovado
-1,desaprovados
-1,desaprovai
-1,desaprovais
-1,desaprovam
-1,desaprovamos
-1,desaprovando
-1,desaprovar
-1,desaprovara
-1,desaprovaram
-1,desaprovaras
-1,desaprovardes
-1,desaprovarei
-1,desaprovareis
-1,desaprovarem
-1,desaprovaremos
-1,desaprovares
-1,desaprovaria
-1,desaprovariam
-1,desaprovarias
-1,desaprovarmos
-1,desaprovará
-1,desaprovarás
-1,desaprovarão
-1,desaprovaríamos
-1,desaprovaríeis
-1,desaprovas
-1,desaprovasse
-1,desaprovassem
-1,desaprovasses
-1,desaprovaste
-1,desaprovastes
-1,desaprovava
-1,desaprovavam
-1,desaprovavas
-1,desaprovaç*
-1,desaprovação
-1,desaprove
-1,desaprovei
-1,desaproveis
-1,desaprovem
-1,desaprovemos
-1,desaproves
-1,desaprovo
-1,desaprovou
-1,desaprováramos
-1,desaprováreis
-1,desaprovásseis
-1,desaprovássemos
-1,desaprovávamos
-1,desaprováveis
-1,desarmad*
-1,desarranj*
-1,desarrazoad*
-1,desassosseg*
-1,desassossegad*
-1,desassossego
-1,desastrad*
-1,desastre*
-1,desastros*
1,desatad*
-1,desatencios*
-1,desatent*
-1,desatenç*
-1,desatenção
-1,desavença
-1,desavergonhad*
-1,desbarat*
1,descans*
1,descarad*
1,descaradíssim*
-1,descarreg*
1,descobert*
-1,desconcert*
-1,desconcertad*
-1,desconcertante*
-1,desconfia
-1,desconfiad*
-1,desconfiada
-1,desconfiadas
-1,desconfiado
-1,desconfiados
-1,desconfiai
-1,desconfiais
-1,desconfiam
-1,desconfiamos
-1,desconfiando
-1,desconfiante*
-1,desconfiança
-1,desconfiança*
-1,desconfiar
-1,desconfiara
-1,desconfiaram
-1,desconfiaras
-1,desconfiardes
-1,desconfiarei
-1,desconfiareis
-1,desconfiarem
-1,desconfiaremos
-1,desconfiares
-1,desconfiaria
-1,desconfiariam
-1,desconfiarias
-1,desconfiarmos
-1,desconfiará
-1,desconfiarás
-1,desconfiarão
-1,desconfiaríamos
-1,desconfiaríeis
-1,desconfias
-1,desconfiasse
-1,desconfiassem
-1,desconfiasses
-1,desconfiaste
-1,desconfiastes
-1,desconfiava
-1,desconfiavam
-1,desconfiavas
-1,desconfie
-1,desconfiei
-1,desconfieis
-1,desconfiem
-1,desconfiemos
-1,desconfies
-1,desconfio
-1,desconfiou
-1,desconfiáramos
-1,desconfiáreis
-1,desconfiásseis
-1,desconfiássemos
-1,desconfiávamos
-1,desconfiáveis
-1,desconfort*
-1,desconforto
-1,desconfortáve*
-1,desconhecid*
-1,desconsider*
-1,desconsol*
-1,descontent*
-1,descontente*
1,descontraidamente
1,descontraíd*
-1,descontrol*
-1,descontrolad*
-1,descortes*
-1,descorteses
-1,descortês
-1,descrente*
-1,descuid*
-1,descuidad*
-1,descuido
1,desculpa
1,desculpad*
1,desculpada
1,desculpadamente
1,desculpadas
1,desculpado
1,desculpados
1,desculpai
1,desculpais
1,desculpam
1,desculpamos
1,desculpando
1,desculpar
1,desculpara
1,desculparam
1,desculparas
1,desculpardes
1,desculparei
1,desculpareis
1,desculparem
1,desculparemos
1,desculpares
1,desculparia
1,desculpariam
1,desculparias
1,desculparmos
1,desculpará
1,desculparás
1,desculparão
1,desculparíamos
1,desculparíeis
1,desculpas
1,desculpasse
1,desculpassem
1,desculpasses
1,desculpaste
1,desculpastes
1,desculpava
1,desculpavam
1,desculpavas
1,desculpe
1,desculpei
1,desculpeis
1,desculpem
1,desculpemos
1,desculpes
1,desculpo
1,desculpou
1,desculpáramos
1,desculpáreis
1,desculpásseis
1,desculpássemos
1,desculpávamos
1,desculpáveis
-1,desdenh*
-1,desdenhos*
-1,desdé*
1,deseja
1,desejad*
1,desejada
1,desejadas
1,desejado
1,desejados
1,desejai
1,desejais
1,desejam
1,desejamos
1,desejando
1,desejar
1,desejara
1,desejaram
1,desejaras
1,desejardes
1,desejarei
1,desejareis
1,desejarem
1,desejaremos
1,desejares
1,desejaria
1,desejariam
1,desejarias
1,desejarmos
1,desejará
1,desejarás
1,desejarão
1,desejaríamos
1,desejaríeis
1,desejas
1,desejasse
1,desejassem
1,desejasses
1,desejaste
1,desejastes
1,desejava
1,desejavam
1,desejavas
1,deseje
1,desejei
1,desejeis
1,desejem
1,desejemos
1,desejes
1,desejo
1,desejou
1,desejáramos
1,desejáreis
1,desejásseis
1,desejássemos
1,desejávamos
1,desejáve*
1,desejáveis
-1,deselegante*
1,desembarace
1,desembaracei
1,desembaraceis
1,desembaracem
1,desembaracemos
1,desembaraces
1,desembaraça
1,desembaraçad*
1,desembaraçada
1,desembaraçadamente
1,desembaraçadas
1,desembaraçado
1,desembaraçados
1,desembaraçai
1,desembaraçais
1,desembaraçam
1,desembaraçamos
1,desembaraçando
1,desembaraçar
1,desembaraçara
1,desembaraçaram
1,desembaraçaras
1,desembaraçardes
1,desembaraçarei
1,desembaraçareis
1,desembaraçarem
1,desembaraçaremos
1,desembaraçares
1,desembaraçaria
1,desembaraçariam
1,desembaraçarias
1,desembaraçarmos
1,desembaraçará
1,desembaraçarás
1,desembaraçarão
1,desembaraçaríamos
1,desembaraçaríeis
1,desembaraças
1,desembaraçasse
1,desembaraçassem
1,desembaraçasses
1,desembaraçaste
1,desembaraçastes
1,desembaraçava
1,desembaraçavam
1,desembaraçavas
1,desembaraço
1,desembaraçou
1,desembaraçáramos
1,desembaraçáreis
1,desembaraçásseis
1,desembaraçássemos
1,desembaraçávamos
1,desembaraçáveis
1,desempenho*
-1,desencoraj*
-1,desencorajador
-1,desenfread*
-1,desengano*
-1,desequilibrad*
-1,desequilibradíssim*
-1,desesper*
-1,desespero
-1,desfarei
-1,desfareis
-1,desfaremos
-1,desfaria
-1,desfariam
-1,desfarias
-1,desfará
-1,desfarás
-1,desfarão
-1,desfaríamos
-1,desfaríeis
-1,desfavor*
-1,desfavoráve*
-1,desfaz
-1,desfaze
-1,desfazei
-1,desfazeis
-1,desfazem
-1,desfazemos
-1,desfazendo
-1,desfazer
-1,desfazerdes
-1,desfazerem
-1,desfazeres
-1,desfazermos
-1,desfazes
-1,desfazia
-1,desfaziam
-1,desfazias
-1,desfazíamos
-1,desfazíeis
-1,desfaça
-1,desfaçais
-1,desfaçam
-1,desfaçamos
-1,desfaças
-1,desfaço
-1,desfeit*
-1,desfeita
-1,desfeitas
-1,desfeito
-1,desfeitos
-1,desfez
-1,desfiz
-1,desfizemos
-1,desfizer
-1,desfizera
-1,desfizeram
-1,desfizeras
-1,desfizerdes
-1,desfizerem
-1,desfizeres
-1,desfizermos
-1,desfizesse
-1,desfizessem
-1,desfizesses
-1,desfizeste
-1,desfizestes
-1,desfizéramos
-1,desfizéreis
-1,desfizésseis
-1,desfizéssemos
-1,desforr*
1,desfrut*
-1,desgost*
-1,desgosta
-1,desgostad*
-1,desgostada
-1,desgostadas
-1,desgostado
-1,desgostados
-1,desgostai
-1,desgostais
-1,desgostam
-1,desgostamos
-1,desgostando
-1,desgostar
-1,desgostara
-1,desgostaram
-1,desgostaras
-1,desgostardes
-1,desgostarei
-1,desgostareis
-1,desgostarem
-1,desgostaremos
-1,desgostares
-1,desgostaria
-1,desgostariam
-1,desgostarias
-1,desgostarmos
-1,desgostará
-1,desgostarás
-1,desgostarão
-1,desgostaríamos
-1,desgostaríeis
-1,desgostas
-1,desgostasse
-1,desgostassem
-1,desgostasses
-1,desgostaste
-1,desgostastes
-1,desgostava
-1,desgostavam
-1,desgostavas
-1,desgoste
-1,desgostei
-1,desgosteis
-1,desgostem
-1,desgostemos
-1,desgostes
-1,desgosto
-1,desgosto*
-1,desgostos*
-1,desgostou
-1,desgostáramos
-1,desgostáreis
-1,desgostásseis
-1,desgostássemos
-1,desgostávamos
-1,desgostáveis
-1,desgovernad*
-1,desgrace
-1,desgracei
-1,desgraceis
-1,desgracem
-1,desgracemos
-1,desgraces
-1,desgracios
-1,desgracios*
-1,desgraça
-1,desgraça*
-1,desgraçad*
-1,desgraçada
-1,desgraçadas
-1,desgraçado
-1,desgraçados
-1,desgraçai
-1,desgraçais
-1,desgraçam
-1,desgraçamos
-1,desgraçando
-1,desgraçar
-1,desgraçara
-1,desgraçaram
-1,desgraçaras
-1,desgraçardes
-1,desgraçarei
-1,desgraçareis
-1,desgraçarem
-1,desgraçaremos
-1,desgraçares
-1,desgraçaria
-1,desgraçariam
-1,desgraçarias
-1,desgraçarmos
-1,desgraçará
-1,desgraçarás
-1,desgraçarão
-1,desgraçaríamos
-1,desgraçaríeis
-1,desgraças
-1,desgraçasse
-1,desgraçassem
-1,desgraçasses
-1,desgraçaste
-1,desgraçastes
-1,desgraçava
-1,desgraçavam
-1,desgraçavas
-1,desgraço
-1,desgraçou
-1,desgraçáramos
-1,desgraçáreis
-1,desgraçásseis
-1,desgraçássemos
-1,desgraçávamos
-1,desgraçáveis
-1,desguarnecid*
1,designação
-1,desiluda
-1,desiludais
-1,desiludam
-1,desiludamos
-1,desiludas
-1,desilude
-1,desiludem
-1,desiludes
-1,desiludi
-1,desiludia
-1,desiludiam
-1,desiludias
-1,desiludid*
-1,desiludida
-1,desiludidas
-1,desiludido
-1,desiludidos
-1,desiludimos
-1,desiludindo
-1,desiludir
-1,desiludira
-1,desiludiram
-1,desiludiras
-1,desiludirdes
-1,desiludirei
-1,desiludireis
-1,desiludirem
-1,desiludiremos
-1,desiludires
-1,desiludiria
-1,desiludiriam
-1,desiludirias
-1,desiludirmos
-1,desiludirá
-1,desiludirás
-1,desiludirão
-1,desiludiríamos
-1,desiludiríeis
-1,desiludis
-1,desiludisse
-1,desiludissem
-1,desiludisses
-1,desiludiste
-1,desiludistes
-1,desiludiu
-1,desiludo
-1,desiludíamos
-1,desiludíeis
-1,desiludíramos
-1,desiludíreis
-1,desiludísseis
-1,desiludíssemos
-1,desilus*
1,desimpedid*
-1,desinteress*
-1,desista
-1,desistais
-1,desistam
-1,desistamos
-1,desistas
-1,desiste
-1,desistem
-1,desistente*
-1,desistes
-1,desisti
-1,desistia
-1,desistiam
-1,desistias
-1,desistid*
-1,desistida
-1,desistidas
-1,desistido
-1,desistidos
-1,desistimos
-1,desistindo
-1,desistir
-1,desistira
-1,desistiram
-1,desistiras
-1,desistirdes
-1,desistirei
-1,desistireis
-1,desistirem
-1,desistiremos
-1,desistires
-1,desistiria
-1,desistiriam
-1,desistirias
-1,desistirmos
-1,desistirá
-1,desistirás
-1,desistirão
-1,desistiríamos
-1,desistiríeis
-1,desistis
-1,desistisse
-1,desistissem
-1,desistisses
-1,desististe
-1,desististes
-1,desistiu
-1,desisto
-1,desistíamos
-1,desistíeis
-1,desistíramos
-1,desistíreis
-1,desistísseis
-1,desistíssemos
-1,desleix*
-1,desleixad*
-1,deslize*
-1,deslocad*
1,deslumbr*
1,deslumbrante*
-1,desmaio
1,desmedida
1,desmedidas
1,desmedido*
-1,desmente
-1,desmentem
-1,desmentes
-1,desmenti
-1,desmentia
-1,desmentiam
-1,desmentias
-1,desmentid*
-1,desmentida
-1,desmentidas
-1,desmentido
-1,desmentidos
-1,desmentimos
-1,desmentindo
-1,desmentir
-1,desmentira
-1,desmentiram
-1,desmentiras
-1,desmentirdes
-1,desmentirei
-1,desmentireis
-1,desmentirem
-1,desmentiremos
-1,desmentires
-1,desmentiria
-1,desmentiriam
-1,desmentirias
-1,desmentirmos
-1,desmentirá
-1,desmentirás
-1,desmentirão
-1,desmentiríamos
-1,desmentiríeis
-1,desmentis
-1,desmentisse
-1,desmentissem
-1,desmentisses
-1,desmentiste
-1,desmentistes
-1,desmentiu
-1,desmentíamos
-1,desmentíeis
-1,desmentíramos
-1,desmentíreis
-1,desmentísseis
-1,desmentíssemos
-1,desminta
-1,desmintais
-1,desmintam
-1,desmintamos
-1,desmintas
-1,desminto
-1,desnecessariamente
-1,desnecessári*
-1,desnort*
-1,desnorteada
-1,desnorteadas
-1,desnorteado*
-1,desobediência*
1,desobriga
1,desobrigad*
1,desobrigada
1,desobrigadas
1,desobrigado
1,desobrigados
1,desobrigai
1,desobrigais
1,desobrigam
1,desobrigamos
1,desobrigando
1,desobrigar
1,desobrigara
1,desobrigaram
1,desobrigaras
1,desobrigardes
1,desobrigarei
1,desobrigareis
1,desobrigarem
1,desobrigaremos
1,desobrigares
1,desobrigaria
1,desobrigariam
1,desobrigarias
1,desobrigarmos
1,desobrigará
1,desobrigarás
1,desobrigarão
1,desobrigaríamos
1,desobrigaríeis
1,desobrigas
1,desobrigasse
1,desobrigassem
1,desobrigasses
1,desobrigaste
1,desobrigastes
1,desobrigava
1,desobrigavam
1,desobrigavas
1,desobrigação
1,desobrigo
1,desobrigou
1,desobrigue
1,desobriguei
1,desobrigueis
1,desobriguem
1,desobriguemos
1,desobrigues
1,desobrigáramos
1,desobrigáreis
1,desobrigásseis
1,desobrigássemos
1,desobrigávamos
1,desobrigáveis
1,desobstroem
1,desobstrua
1,desobstruais
1,desobstruam
1,desobstruamos
1,desobstruas
1,desobstruem
1,desobstrui
1,desobstruindo
1,desobstruir
1,desobstruirdes
1,desobstruirei
1,desobstruireis
1,desobstruiremos
1,desobstruiria
1,desobstruiriam
1,desobstruirias
1,desobstruirmos
1,desobstruirá
1,desobstruirás
1,desobstruirão
1,desobstruiríamos
1,desobstruiríeis
1,desobstruis
1,desobstruiu
1,desobstruo
1,desobstruí
1,desobstruía
1,desobstruíam
1,desobstruíamos
1,desobstruías
1,desobstruíd*
1,desobstruída
1,desobstruídas
1,desobstruído
1,desobstruídos
1,desobstruíeis
1,desobstruímos
1,desobstruíra
1,desobstruíram
1,desobstruíramos
1,desobstruíras
1,desobstruíreis
1,desobstruírem
1,desobstruíres
1,desobstruís
1,desobstruísse
1,desobstruísseis
1,desobstruíssem
1,desobstruíssemos
1,desobstruísses
1,desobstruíste
1,desobstruístes
1,desobstrói
1,desobstróis
-1,desocup*
1,desocupad*
-1,desola
-1,desolad*
-1,desolada
-1,desoladas
-1,desolado
-1,desolador
-1,desolados
-1,desolai
-1,desolais
-1,desolam
-1,desolamos
-1,desolando
-1,desolar
-1,desolara
-1,desolaram
-1,desolaras
-1,desolardes
-1,desolarei
-1,desolareis
-1,desolarem
-1,desolaremos
-1,desolares
-1,desolaria
-1,desolariam
-1,desolarias
-1,desolarmos
-1,desolará
-1,desolarás
-1,desolarão
-1,desolaríamos
-1,desolaríeis
-1,desolas
-1,desolasse
-1,desolassem
-1,desolasses
-1,desolaste
-1,desolastes
-1,desolava
-1,desolavam
-1,desolavas
-1,desolação
-1,desole
-1,desolei
-1,desoleis
-1,desolem
-1,desolemos
-1,desoles
-1,desolo
-1,desolou
-1,desoláramos
-1,desoláreis
-1,desolásseis
-1,desolássemos
-1,desolávamos
-1,desoláveis
-1,desonest*
-1,desonra
-1,desonrad*
-1,desonrada
-1,desonradas
-1,desonrado
-1,desonrados
-1,desonrai
-1,desonrais
-1,desonram
-1,desonramos
-1,desonrando
-1,desonrar
-1,desonrara
-1,desonraram
-1,desonraras
